totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4047219794.906379,5447219806.573046,418556335.2586525,3202513.25,150607327.08580655,2023-12-09T19:33:55+00:00,,,
,,,,,2023-12-09T19:33:56+00:00,3202513.25,907704832.0,292210688.0
