totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3764430027.30407,5426930037.4082365,408373698.142509,3267272.5625,143430203.52348363,2023-10-02T11:33:57+00:00,,,
,,,,,2023-10-02T11:33:57+00:00,3267272.5625,757941760.0,253348352.0
