totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4339489753.241115,5476989766.470282,556836826.1715542,3198359.75,158126665.3036858,2024-03-15T05:33:57+00:00,,,
,,,,,2024-03-15T05:33:58+00:00,3198359.75,964234752.0,306056000.0
