totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4241755008.4650846,5466755021.173418,452356859.3542594,3199159.4375,155571872.9236718,2024-02-12T09:33:55+00:00,,,
,,,,,2024-02-12T09:33:56+00:00,3199159.4375,953836032.0,304562112.0
