totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4538129586.908262,5500629601.179095,599802314.1503092,3202863.75,172663916.695847,2024-05-25T11:33:55+00:00,,,
,,,,,2024-05-25T11:33:56+00:00,3202863.75,973411840.0,306866560.0
