totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4242639232.282986,5467639244.99132,458187753.7192063,3199265.0625,158745744.80534023,2024-02-15T05:33:55+00:00,,,
,,,,,2024-02-15T05:33:56+00:00,3199265.0625,953836032.0,304582912.0
