totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4240657041.7191935,5465657054.427526,447865645.22377676,3199036.75,155351546.5144587,2024-02-08T20:33:56+00:00,,,
,,,,,2024-02-08T20:33:57+00:00,3199036.75,953836032.0,304571968.0
