totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4240680684.6776595,5465680697.385993,447866703.58725405,3199037.5625,155352648.35319382,2024-02-08T22:33:55+00:00,,,
,,,,,2024-02-08T22:33:56+00:00,3199037.5625,953836032.0,304572288.0
