totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4342475115.137621,5479975128.366787,552255450.8691047,3197713.5625,156115130.970679,2024-03-24T08:33:57+00:00,,,
,,,,,2024-03-24T08:33:58+00:00,3197713.5625,966732800.0,306519360.0
