totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4836567656.343595,5536567672.176928,661974115.5154974,3212564.25,174824593.1497085,2024-09-05T14:33:55+00:00,,,
,,,,,2024-09-05T14:33:56+00:00,3212564.25,984327168.0,312909248.0
