totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4830848203.294826,5530848219.128159,662173127.026184,3211845.5625,177691982.98248568,2024-08-20T06:33:55+00:00,,,
,,,,,2024-08-20T06:33:55+00:00,3211845.5625,983888384.0,312698368.0
