totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4734948854.200389,5522448869.512889,642191031.7043703,3206741.75,180624644.69955677,2024-07-27T09:33:54+00:00,,,
,,,,,2024-07-27T09:33:55+00:00,3206741.75,977585152.0,308570176.0
