totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4442991944.089805,5492991957.839805,575367310.7731633,3201186.8125,168008989.62923566,2024-05-02T19:33:56+00:00,,,
,,,,,2024-05-02T19:33:57+00:00,3201186.8125,970519552.0,306673600.0
