totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4537885193.899106,5500385208.16994,599245320.1503092,3202855.125,173015994.98135594,2024-05-24T18:33:55+00:00,,,
,,,,,2024-05-24T18:33:56+00:00,3202855.125,973155840.0,306863936.0
