totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4837549295.656756,5537549311.490089,661204798.0385472,3212646.125,172559400.41191196,2024-09-08T09:33:55+00:00,,,
,,,,,2024-09-08T09:33:55+00:00,3212646.125,984327168.0,312945408.0
