totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4143124267.913844,5455624280.101344,426801191.3559588,3200603.4375,163916976.98590136,2024-01-07T02:33:56+00:00,,,
,,,,,2024-01-07T02:33:57+00:00,3200603.4375,932790272.0,294988544.0
