totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4544466512.7716,5506966527.042433,605737780.8778498,3203586.8125,173407292.14134485,2024-06-13T00:33:55+00:00,,,
,,,,,2024-06-13T00:33:56+00:00,3203586.8125,973790720.0,306900352.0
