totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4542002867.060909,5504502881.331743,604087700.9044646,3203223.375,172158889.7439925,2024-06-05T19:33:55+00:00,,,
,,,,,2024-06-05T19:33:56+00:00,3203223.375,973585920.0,306858112.0
