totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3954765675.4815793,5442265686.627413,413359957.1703937,3200602.6875,145497900.64713764,2023-11-23T05:33:57+00:00,,,
,,,,,2023-11-23T05:33:58+00:00,3200602.6875,885996544.0,288600640.0
