totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4242365408.6322875,5467365421.340621,454724296.9426687,3199229.5,163083334.20107198,2024-02-14T08:33:55+00:00,,,
,,,,,2024-02-14T08:33:56+00:00,3199229.5,953836032.0,304576960.0
