totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4835113946.03395,5535113961.867283,659269479.2805248,3212222.75,176166224.0705085,2024-09-01T10:33:55+00:00,,,
,,,,,2024-09-01T10:33:56+00:00,3212222.75,984095232.0,312759040.0
