totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4245950124.7741947,5470950137.482528,536636667.97011703,3199493.375,151461351.31492016,2024-02-25T18:33:55+00:00,,,
,,,,,2024-02-25T18:33:55+00:00,3199493.375,955709440.0,305063296.0
