totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4827629977.239487,5527629993.07282,661810756.1288381,3207844.625,177234940.7984972,2024-08-11T01:33:55+00:00,,,
,,,,,2024-08-11T01:33:56+00:00,3207844.625,979324416.0,309716224.0
