totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3861438798.474925,5436438809.099925,434532399.8991813,3198878.25,148257408.03099594,2023-11-03T17:33:55+00:00,,,
,,,,,2023-11-03T17:33:56+00:00,3198878.25,874313216.0,285954240.0
