totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4832266438.928572,5532266454.761905,661938907.7991318,3212040.8125,177138300.9586278,2024-08-24T07:33:55+00:00,,,
,,,,,2024-08-24T07:33:55+00:00,3212040.8125,983965696.0,312740736.0
