totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3954241464.2575765,5441741475.40341,413232667.2335487,3200756.6875,143695384.08025765,2023-11-21T11:33:55+00:00,,,
,,,,,2023-11-21T11:33:57+00:00,3200756.6875,885452288.0,288335424.0
