totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4536109510.832462,5498609525.103296,586923093.6756855,3202275.1875,174532377.72718966,2024-05-19T12:33:55+00:00,,,
,,,,,2024-05-19T12:33:56+00:00,3202275.1875,972206592.0,306741120.0
