totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4046147018.442531,5446147030.109198,415515995.19050646,3201478.9375,151609557.06291804,2023-12-06T05:33:55+00:00,,,
,,,,,2023-12-06T05:33:55+00:00,3201478.9375,899036160.0,290569408.0
