totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4829569634.586224,5529569650.419558,663201516.9261839,3209130.5625,179048814.47820103,2024-08-16T14:33:56+00:00,,,
,,,,,2024-08-16T14:33:57+00:00,3209130.5625,981122560.0,310136576.0
