totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3951260094.55994,5438760105.705773,407034266.55459213,3198915.1875,146841985.56725496,2023-11-11T11:33:57+00:00,,,
,,,,,2023-11-11T11:33:58+00:00,3198915.1875,879973888.0,287721664.0
