totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4438390369.6989155,5488390383.4489155,556230749.795726,3199018.5,171568700.85119662,2024-04-19T00:33:55+00:00,,,
,,,,,2024-04-19T00:33:56+00:00,3199018.5,969840640.0,306666432.0
