totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3861004623.0093822,5436004633.634382,434223891.71091783,3200184.6875,148874229.6032957,2023-11-02T06:33:56+00:00,,,
,,,,,2023-11-02T06:33:57+00:00,3200184.6875,870189056.0,284268096.0
