totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4533690565.784317,5496190580.055151,583391759.2566987,3201771.1875,176158906.76169005,2024-05-12T08:33:55+00:00,,,
,,,,,2024-05-12T08:33:56+00:00,3201771.1875,971482112.0,306694528.0
