totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4341862421.4157095,5479362434.6448765,551180443.1489846,3197658.8125,155699005.92644942,2024-03-22T11:33:55+00:00,,,
,,,,,2024-03-22T11:33:56+00:00,3197658.8125,965504000.0,306522624.0
