totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4736385160.915315,5523885176.227815,643955104.4460924,3207161.875,176510965.2621421,2024-07-31T11:33:54+00:00,,,
,,,,,2024-07-31T11:33:55+00:00,3207161.875,977943552.0,308909056.0
