totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3762120823.6856117,5424620833.789778,406115095.5253409,3277602.4375,144753825.94096884,2023-09-24T12:33:57+00:00,,,
,,,,,2023-09-24T12:33:58+00:00,3277602.4375,726304768.0,241202048.0
