totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4832630085.78031,5532630101.613643,662183207.1287974,3212061.0625,177155867.49552467,2024-08-25T08:33:56+00:00,,,
,,,,,2024-08-25T08:33:56+00:00,3212061.0625,983965696.0,312742976.0
