totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4437492554.3119335,5487492568.0619335,555576708.2711135,3198939.375,171559525.85062608,2024-04-16T07:33:55+00:00,,,
,,,,,2024-04-16T07:33:56+00:00,3198939.375,969815040.0,306651712.0
