totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3859723889.596632,5434723900.221632,432086737.88123125,3204965.125,143996344.12143326,2023-10-28T23:33:55+00:00,,,
,,,,,2023-10-28T23:33:56+00:00,3204965.125,860041216.0,278690048.0
