totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3761413553.43781,5423913563.541977,395744127.791441,3279081.0625,154922737.90100127,2023-09-22T02:33:58+00:00,,,
,,,,,2023-09-22T02:33:59+00:00,3279081.0625,722695168.0,238815808.0
