totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4243758628.066662,5468758640.774995,459305261.2865038,3199308.0625,158483352.21922505,2024-02-18T19:33:54+00:00,,,
,,,,,2024-02-18T19:33:55+00:00,3199308.0625,954905600.0,304754048.0
