totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4926131525.1003,5538631541.454466,666889637.1884441,3212857.8125,178672948.0865563,2024-09-11T11:33:54+00:00,,,
,,,,,2024-09-11T11:33:55+00:00,3212857.8125,984327168.0,312963520.0
