totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4051797816.5007763,5451797828.167443,434719130.20271593,3202939.125,145503318.34687373,2023-12-25T06:33:55+00:00,,,
,,,,,2023-12-25T06:33:56+00:00,3202939.125,927143424.0,292629440.0
