totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4340990099.880667,5478490113.109834,554658442.4632562,3197388.0625,153899703.0551601,2024-03-19T19:33:55+00:00,,,
,,,,,2024-03-19T19:33:56+00:00,3197388.0625,964641280.0,306488768.0
