totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4248078739.9801936,5473078752.688527,556768585.7983191,3199291.0625,159873711.89520785,2024-03-03T06:33:55+00:00,,,
,,,,,2024-03-03T06:33:57+00:00,3199291.0625,960652800.0,305884416.0
