totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4443784288.7905655,5493784302.5405655,575602600.743818,3201268.0625,168507385.9988604,2024-05-05T04:33:56+00:00,,,
,,,,,2024-05-05T04:33:57+00:00,3201268.0625,971133952.0,306675072.0
