totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4148943575.044399,5461443587.231899,445326684.67218006,3197997.6875,151777273.8088544,2024-01-26T02:33:55+00:00,,,
,,,,,2024-01-26T02:33:56+00:00,3197997.6875,935546880.0,295070720.0
