totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4338492588.832366,5475992602.061532,553413860.0655903,3198138.0625,162061541.31565508,2024-03-12T04:33:56+00:00,,,
,,,,,2024-03-12T04:33:57+00:00,3198138.0625,964180480.0,306036736.0
