totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4338260407.211622,5475760420.440789,552855927.3891708,3198119.8125,162095584.02476275,2024-03-11T11:33:56+00:00,,,
,,,,,2024-03-11T11:33:57+00:00,3198119.8125,964180480.0,306033984.0
