totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4825593259.797085,5525593275.630418,651710954.0671198,3207547.25,188078475.2686098,2024-08-05T07:33:56+00:00,,,
,,,,,2024-08-05T07:33:57+00:00,3207547.25,978327552.0,309171776.0
