totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4148277249.6913767,5460777261.878877,443577915.28949946,3197770.5,151599476.51808172,2024-01-23T22:33:56+00:00,,,
,,,,,2024-01-23T22:33:57+00:00,3197770.5,935434240.0,295049280.0
