totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3951931593.515085,5439431604.660918,408332230.71995133,3199729.125,150985899.56144395,2023-11-13T17:33:56+00:00,,,
,,,,,2023-11-13T17:33:57+00:00,3199729.125,880803328.0,287731200.0
