totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4535617346.147171,5498117360.418004,586098003.6756855,3202215.25,175226553.78441706,2024-05-18T01:33:56+00:00,,,
,,,,,2024-05-18T01:33:57+00:00,3202215.25,972129792.0,306728832.0
