totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4732223809.706761,5519723825.019261,637733831.17207,3206582.125,182459213.44669116,2024-07-19T15:33:54+00:00,,,
,,,,,2024-07-19T15:33:55+00:00,3206582.125,977559552.0,308566592.0
