totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3764064779.100447,5426564789.204614,407987730.8086379,3267279.0625,143797721.06189334,2023-10-01T05:33:56+00:00,,,
,,,,,2023-10-01T05:33:57+00:00,3267279.0625,756456960.0,253202880.0
